File Name,Audit Company,Project Name,Audit Report Link,Code Repository
consensys-Zer0_zBanc,ConsenSys Diligence,Zer0 - zBanc,https://consensys.net/diligence/audits/2021/05/zer0-zbanc/,[Bases on multiple versions]https://github.com/zer0-os/ZNS/commit/b05e503ea1ee87dbe62b1d58426aaa518068e395;https://github.com/zer0-os/zAuction/commit/50d3b6ce6d7ee00e7181d5b2a9a2eedcdd3fdb72;https://github.com/zer0-os/zBanc/commit/48da0ac1eebbe31a74742f1ae4281b156f03a4bc;https://github.com/zer0-os/zBanc/commit/3d6943e82c167c1ae90fb437f9e3ed1a7a7a94c4;https://github.com/zer0-os/zToken/commit/1b678cb3fc4a8d2ff3ef2d9c5625dff91f6054f6;https://github.com/zer0-os/zToken/commit/1b678cb3fc4a8d2ff3ef2d9c5625dff91f6054f6;https://github.com/zer0-os/zAuction/commit/135b2aaddcfc70775fd1916518c2cc05106621ec;https://github.com/zer0-os/zToken/commit/81946d451e8a9962b0c0d6fc8222313ec115cd53;无;无;https://github.com/zer0-os/zAuction/commit/2f92aa1c9cd0c53ec046340d35152460a5fe7dd0;https://github.com/zer0-os/zAuction/commit/8ff0eab02e5c23bb513d90e3ff1ba8fa04f81b7a;https://github.com/zer0-os/zBanc/commit/ff3d91390099a4f729fe50c846485589de4f8173
*/Hacken-MetagamZ,ConsenSys Diligence,pSTAKE Finance,https://consensys.net/diligence/audits/2021/08/pstake-finance/,https://github.com/persistenceOne/pStake-smartContracts/tree/ca3e035454dc565a762a1cc03fdd99c7bf52da37
ConsenSys Diligence-rICO,ConsenSys Diligence,rICO,https://consensys.net/diligence/audits/2020/04/rico/,https://github.com/lukso-network/rICO-smart-contracts/tree/77517a4dceed53ff7c5a7f7580cb805831a7f8d5
Smartdec-Opium Smart Contracts Security Analysis,Smartdec,Opium Smart Contracts Security Analysis,https://blog.smartdec.net/opium-smart-contracts-security-analysis-4c1857cfd93f,https://github.com/OpiumProtocol/opium-contracts/tree/60ff6f80996b83f6ad19c35b74480fef34f7dc03
Smartdec-РumaPay Smart Contracts Security Analysis,Smartdec,РumaPay Smart Contracts Security Analysis,https://blog.smartdec.net/pumapay-smart-contracts-security-analysis-fe851f293e3b,https://github.com/pumapayio/smart-contracts/tree/5eb99b1a94d9e5d98873fb4338b97943b9821569
Smartdec-TokenBridge (by POA Network) Smart Contracts Security Analysis,Smartdec,TokenBridge (by POA Network) Smart Contracts Security Analysis,https://blog.smartdec.net/tokenbridge-by-poa-network-smart-contracts-security-analysis-156c509abe5f,https://github.com/poanetwork/poa-bridge-contracts/commit/bbb97a63c900f03a902d0e82358abac3b294e4d9
Smartdec-Boomstarter Smart Contracts Security Review,Smartdec,Boomstarter Smart Contracts Security Review,https://blog.smartdec.net/boomstarter-smart-contracts-security-review-a10b371794a9,https://github.com/mixbytes/boomstarter-ico/tree/ec2d28f
*/Hacken-GOGOcoin,Smartdec,SONM Smart Contracts Security Analysis,https://blog.smartdec.net/sonm-smart-contracts-security-analysis-f24e1da6b467,https://github.com/sonm-io/core/tree/8b349d25214c6c600f4724e3e9ed3dbc57f9ae63
Smartdec-BCShop Smart Contracts Security Analysis,Smartdec,BCShop Smart Contracts Security Analysis,https://blog.smartdec.net/bcshop-smart-contracts-security-analysis-551ce9c4095b,https://github.com/bcshop-io/bcshop.io/tree/3023172
Smartdec-MinerOne Smart Contracts Security Analysis,Smartdec,MinerOne Smart Contracts Security Analysis,https://blog.smartdec.net/minerone-smart-contracts-security-analysis-e7122e9e8656,https://github.com/OpenZeppelin/openzeppelin-contracts/tree/v1.6.0
Callisto_Network-Fantom Token (FTM) Security Audit Report,Callisto_Network,Fantom Token (FTM) Security Audit,https://callisto.network/fantom-token-security-audit-report/,https://etherscan.io/address/0x4e15361fd6b4bb609fa63c81a2be19d873717870#code
*/Hacken-Oracula,Callisto_Network,Linear Token (LINA) Token Security Audit,https://callisto.network/linear-token-security-audit-report/,https://bscscan.com/address/0x762539b45a1dcce3d36d080f74d1aed37844b878#code
*/Hacken-Galeon,Callisto_Network,SHIBA INU Token Security Audit,https://callisto.network/shiba-inu-token-security-audit-report/,https://etherscan.io/address/0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce#code
Callisto_Network-Worthpad Security Audit Report,Callisto_Network,Worthpad Security Audit,https://callisto.network/worthpad-security-audit-report/,https://github.com/worthpad/worth/tree/71760542a40e580ad6c0c57c5ec5798072c0a3b0
Callisto_Network-Monsta Infinite Token Security Audit,Callisto_Network,Monsta Infinite Token Security Audit,https://callisto.network/monsta-infinite-token/,https://gitlab.com/monsta-infinite/moni-smart-contracts/-/tree/c3f7dcff0bfaff835762114afed919d78a8acbef/contracts
Callisto_Network-Monsta Infinite Inception Security Audit Report,Callisto_Network,Monsta Infinite Inception Security Audit,https://callisto.network/monsta-infinite-inception-security-audit/,https://gitlab.com/monsta-infinite/moni-smart-contracts/-/tree/3303268d5456d51a5f7412be8cfca7e3caf73ed5/contracts
*/Hacken-Overnight,Callisto_Network,DeFiFarms Protocol Security Audit,https://callisto.network/defifarms-protocol-security-audit/,https://bscscan.com/address/0xd023618fa3d91f7862d277d59f2e8ad560df01fc#code
Callisto_Network-Axiemon Token Security Audit,Callisto_Network,Axiemon Token Security Audit,https://callisto.network/axiemon-token-security-audit/,https://bscscan.com/address/0xC512261b8AE70260447A74aC7d94dAee150B90C0#code
Callisto_Network-Big Doge Coin Security Audit,Callisto_Network,Big Doge Coin Security Audit,https://callisto.network/big-doge-coin-security-audit/,https://etherscan.io/address/0x0aff88b4cf3015c9c17f1da1fccb88c632f3505e#code
*/*/openzeppelin-Polymath,Callisto_Network,Wildfire Token Security Audit,https://callisto.network/wildfire-token-security-audit/,https://bscscan.com/address/0x6218352Cc511A86F154fe03F69B0aa062e01aeA9#contracts
Callisto_Network-Shield Protocol Token (SHIELD) Security Audit,Callisto_Network,Shield Protocol Token (SHIELD) Security Audit,https://callisto.network/shield-protocol-token-shield-security-audit/,https://github.com/shield2protocol/smart-contract/blob/f5c1a5d77c158f84889b65a4070f7b80c3cf6898/BinanceSmartChain_SHIELD.sol
Callisto_Network-IDEX Security Audit,Callisto_Network,IDEX Security Audit,https://callisto.network/idex-security-audit/,https://github.com/AuroraDAO/idex/tree/4a05eb28e570e9820066474ff2adc924ce7a27bd
*/Hacken-Green House,Callisto_Network,McAfeeDex Security Audit,https://callisto.network/mcafeedex-security-audit/,https://github.com/Mshuu/MCAFEEDEXCONTRACT/blob/5db8389ce23ce11fb273c9573772287aa75ce43b/contract.sol
Callisto_Network-MaxiMine Token (MXM) Security Audit,Callisto_Network,MaxiMine Token (MXM) Security Audit,https://callisto.network/maximine-token-mxm-security-audit/,https://etherscan.io/address/0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439#code
Callisto_Network-Jarvis+ Token (JAR) Security Audit,Callisto_Network,Jarvis+ Token (JAR) Security Audit,https://callisto.network/jarvis-token-jar-security-audit/,https://github.com/x-contract/JarvisPlusToken/blob/b1e9458f8a77fe13d09940547da7824f3066cf17/flats/JarvisPlusToken_flat.sol
SlowMist-Anyswap Smart Contract Security Audit Report,SlowMist,Anyswap Smart Contract Security Audit Report,https://github.com/slowmist/Knowledge-Base/tree/master/open-report-V2/smart-contract/SlowMist%20Audit%20Report%20-%20Anyswap_en-us.pdf,https://github.com/anyswap/anyswap-token/tree/937c687c78b80d4d554877b7254ac6a2166fc3ae
SlowMist-Booster-Protocol_智能安全审计报告,SlowMist,Booster-Protocol 智能安全审计报告,https://github.com/slowmist/Knowledge-Base/tree/master/open-report-V2/smart-contract/SlowMist%20Audit%20Report%20-%20Booster-Protocol_zh-cn.pdf,https://github.com/boosterfarm/boosterProtocol/tree/946b15629c410d706856584f3aa04001d6a
SlowMist-CFFv2 Smart Contract Security Audit Report,SlowMist,CFFv2 Smart Contract Security Audit Report,https://github.com/slowmist/Knowledge-Base/tree/master/open-report-V2/smart-contract/SlowMist%20Audit%20Report%20-%20CFFv2_en-us.pdf,https://gitlab.com/asresearch/cff-contract-v2/-/tree/c86bef3f13c7585f547f9cd0ca900f94664e96b7/contracts/core
SlowMist-DODO-MiningV3 and NFT Smart Contract Security Audit Report,SlowMist,DODO-MiningV3 and NFT Smart Contract Security Audit Report,https://github.com/slowmist/Knowledge-Base/tree/master/open-report-V2/smart-contract/SlowMist%20Audit%20Report%20-%20DODO-MiningV3%20and%20NFT_en-us.pdf,https://github.com/DODOEX/contractV2/tree/feature/nftac； https://github.com/DODOEX/contractV2/tree/feature/mineUpdate
SlowMist-DODO-NFTPool Smart Contract Security Audit Report,SlowMist,DODO-NFTPool Smart Contract Security Audit Report,https://github.com/slowmist/Knowledge-Base/tree/master/open-report-V2/smart-contract/SlowMist%20Audit%20Report%20-%20DODO-NFTPool_en-us.pdf,https://github.com/DODOEX/contractV2/tree/feature/nftPool
SlowMist-eden-network Smart Contract Security Audit Report,SlowMist,eden-network Smart Contract Security Audit Report,https://github.com/slowmist/Knowledge-Base/tree/master/open-report-V2/smart-contract/SlowMist%20Audit%20Report%20-%20eden-network_en-us.pdf,https://github.com/eden-network/governance/tree/e7b55f6e3f9c0d3ede7fd8bb39ae4fa7a4f4e79e
SlowMist-ForTube2.0 Smart Contract Security Audit Report,SlowMist,ForTube2.0 Smart Contract Security Audit Report,https://github.com/slowmist/Knowledge-Base/tree/master/open-report-V2/smart-contract/SlowMist%20Audit%20Report%20-%20ForTube2.0_en-us.pdf,https://github.com/thefortube/bond/tree/854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d
*/*/*/Trail_of_Bits-YieldProtocol,SlowMist,SmoothyV1 Smart Contract Security Audit Report,https://github.com/slowmist/Knowledge-Base/tree/master/open-report-V2/smart-contract/SlowMist%20Audit%20Report%20-%20SmoothyV1_en-us.pdf,https://github.com/smoothyfinance/smoothy-contract/tree/f50450aa09f5031be5f7f330f527333571982d65
SlowMist-wault.finance(WUSD) Smart Contract Security Audit Report,SlowMist,wault.finance(WUSD) Smart Contract Security Audit Report,https://github.com/slowmist/Knowledge-Base/tree/master/open-report-V2/smart-contract/SlowMist%20Audit%20Report%20-%20wault.finance(WUSD)_en-us.pdf,https://github.com/WaultFinance/WAULT/blob/9f4ab8afc581d74ab881522c14c2a4d23cd0f6eb/contracts/WexMaster.sol
*/Hacken-Torekko,SlowMist,Starcrazy Smart Contract Security Audit Report,https://github.com/slowmist/Knowledge-Base/tree/master/open-report-V2/smart-contract/SlowMist%20Audit%20Report%20-%20Starcrazy_en-us.pdf,https://github.com/GameFantasyDev/starcrazy-contracts/tree/e9e11d234ac065726e108a73dfcd5efbad26f2c5
ImmuneBytes-Aqar Chain-Audit Report,ImmuneBytes,Aqar Chain-Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/Aqarchain/Aqar%20Chain%20-%20Audit%20Report.pdf,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/f23bf2375ad6c45ba8509ead0ade36720ae625d9/Aqarchain/aq.sol
ImmuneBytes-Aqar Chain-Final Audit Report,ImmuneBytes,Aqar Chain-Final Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/Aqarchain/Aqar%20Chain%20-%20Final%20Audit%20Report.pdf,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/f23bf2375ad6c45ba8509ead0ade36720ae625d9/Aqarchain/aq.sol
ImmuneBytes-Bird Money-Final Audit Report,ImmuneBytes,Bird Money-Final Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/Bird%20Money/Bird%20Money%20-%20Final%20Audit%20Report.pdf,https://github.com/bird-money/bird-farm-contracts/tree/dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts
ImmuneBytes-Bird Money(MasterChef)-Audit Report,ImmuneBytes,Bird Money(MasterChef)-Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/Bird%20Money/Bird%20Money(MasterChef)%20-%20Audit%20Report.pdf,https://github.com/bird-money/bird-farm-contracts/tree/dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts
ImmuneBytes-BonFi(Legendary)- Final Audit Report,ImmuneBytes,BonFi(Legendary)- Final Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/Bon%20Finance/BonFi(Legendary)%20-%20%20Final%20Audit%20Report.pdf,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/b1b3e449096f97cf81fb0a5c3c64dff4b343236e/Bon%20Finance/Legendary_v9.sol
ImmuneBytes-BonFi(Legendary)-Audit Report,ImmuneBytes,BonFi(Legendary)-Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/Bon%20Finance/BonFi(Legendary)%20-%20Audit%20Report.pdf,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/b1b3e449096f97cf81fb0a5c3c64dff4b343236e/Bon%20Finance/Legendary_v9.sol
*/Hacken-CGU,ImmuneBytes,BonFi(Liquidity)-Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/Bon%20Finance/BonFi(Liquidity)%20-%20Audit%20Report.pdf,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/514592282842d19472ccc74be16465ae4fc004ea/Bon%20Finance/Liquidity_v9(1).sol
ImmuneBytes-BonFi(Liquidity)-Final Audit Report,ImmuneBytes,BonFi(Liquidity)-Final Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/Bon%20Finance/BonFi(Liquidity)%20-%20Final%20Audit%20Report.pdf,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/514592282842d19472ccc74be16465ae4fc004ea/Bon%20Finance/Liquidity_v9(1).sol
ImmuneBytes-HaggleX-Audit Report,ImmuneBytes,HaggleX-Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/HaggleX/HaggleX%20-%20Audit%20Report.pdf,https://github.com/HagglexHQ/Hag-token/tree/9c2d7821bf5740afc4437c9a2bd3ace7ec883137
ImmuneBytes-HaggleX-Final Audit Report,ImmuneBytes,HaggleX-Final Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/HaggleX/HaggleX%20-%20Final%20Audit%20Report.pdf,https://github.com/HagglexHQ/Hag-token/tree/9c2d7821bf5740afc4437c9a2bd3ace7ec883137
ImmuneBytes-LeadWallet Audit Report,ImmuneBytes,LeadWallet Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/LeadWallet/LeadWallet%20Audit%20Report.pdf,https://github.com/leadwallet/LEAD-Stake-DApp-Backend/commit/1099c116912516f60e4fd78bc5fba3148b5c8676
ImmuneBytes-LeadWallet Final Audit Report,ImmuneBytes,LeadWallet Final Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/LeadWallet/LeadWallet%20Final%20Audit%20Report.pdf,https://github.com/leadwallet/LEAD-Stake-DApp-Backend/tree/298d3157c32147bf5432b376e39b436381d5e8e8
ImmuneBytes-MahaDAO (ArthController.sol)-Audit Report,ImmuneBytes,MahaDAO (ArthController.sol)-Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/MahaDAO/MahaDAO%20(ArthController.sol)%20-%20Audit%20Report.pdf,https://github.com/MahaDAO/arthcoin-v2/blob/d4d445c8e8fe9708ef04a94c09be2e961aa48105/contracts/Arth/ArthController.sol
ImmuneBytes-MahaDAO (Genesis.sol)-Audit Report,ImmuneBytes,MahaDAO (Genesis.sol)-Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/MahaDAO/MahaDAO%20(Genesis.sol)%20-%20Audit%20Report.pdf,https://github.com/MahaDAO/arthcoin-v2/blob/develop/contracts/Genesis/Genesis.sol
ImmuneBytes-NFY Trading Platform-Audit Report,ImmuneBytes,NFY Trading Platform-Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/NFY%20Finance/NFY%20Trading%20Platform%20-%20Audit%20Report.pdf,https://github.com/NFYFinance/NFY-Staking-Platform/commit/7a8cc8994dc23442c3cd874f4e3dd8ccca93a844
*/Hacken-Kingdom Raids,ImmuneBytes,NFY Trading Platform-Final Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/NFY%20Finance/NFY%20Trading%20Platform%20-%20Final%20Audit%20Report.pdf,https://github.com/NFYFinance/NFY-Staking-Platform/commit/7a8cc8994dc23442c3cd874f4e3dd8ccca93a844
ImmuneBytes-Pluteus-Audit Report,ImmuneBytes,Pluteus-Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/Pluteus/Pluteus%20-%20Audit%20Report.pdf,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/6499d42f3de8414829ec076fcb07077983c905a6/Pluteus/Pluteus%20(1).sol
ImmuneBytes-Pluteus-Final Audit Report,ImmuneBytes,Pluteus-Final Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/Pluteus/Pluteus%20-%20Final%20Audit%20Report.pdf,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/6499d42f3de8414829ec076fcb07077983c905a6/Pluteus/Pluteus%20(1).sol
ImmuneBytes-PolyTrade-Audit Report(Lender Portal),ImmuneBytes,PolyTrade-Audit Report(Lender Portal),https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/PolyTrade/PolyTrade%20-%20Audit%20Report(Lender%20Portal).pdf,https://github.com/polytrade-finance/lender-portal-contracts/tree/dev
ImmuneBytes-SIGH Finance-Audit Report,ImmuneBytes,SIGH Finance-Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/SIGH%20Finance/SIGH%20Finance%20-%20Audit%20Report.pdf,https://github.com/SIGH-Finance/SIGH-Finance-Contracts/tree/9feee84e18cabb4015ca60dc016340f2c94af27a
ImmuneBytes-SIGH Finance-Final Audit Report,ImmuneBytes,SIGH Finance-Final Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/SIGH%20Finance/SIGH%20Finance%20-%20Final%20Audit%20Report.pdf,https://github.com/SIGH-Finance/SIGH-Finance-Contracts/tree/9feee84e18cabb4015ca60dc016340f2c94af27a
ImmuneBytes-Sheesha Finance- Audit Report,ImmuneBytes,Sheesha Finance- Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/Sheesha%20Finance/Sheesha%20Finance-%20Audit%20Report.pdf,https://github.com/smartchain2030/sheesha-finance/tree/36adeff12204228c1473b00199c1a35bfb61e943
ImmuneBytes-SportsIcon-Audit Report,ImmuneBytes,SportsIcon-Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/SportsIcon/SportsIcon%20-%20Audit%20Report.pdf,https://github.com/LimeChain/SportsIcon-Vesting/blob/8a26ed5c3a52b7a4d1b22a38b40dd80783ecc6a3/contracts/SportsIconPrivateVesting.sol
ImmuneBytes-WadzPay-Audit Report,ImmuneBytes,WadzPay-Audit Report,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/blob/main/Wadzpay/WadzPay%20-%20Audit%20Report.pdf,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports/tree/9e3ee82e900c7e6a6f6fa32396ab848dd9f5365a/Wadzpay
PepperSec-Aira-Robonomic,PepperSec,Aira-Robonomic,https://github.com/peppersec/public-audit-reports/blob/master/reports_pdf/Aira-Robonomic-audit-report.pdf,https://github.com/airalab/robonomics_contracts/tree/cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics
PepperSec-KICKTOKEN,PepperSec,KICKTOKEN,https://github.com/peppersec/public-audit-reports/blob/master/reports_pdf/KICKTOKEN-audit-report.pdf,https://github.com/peppersec/public-audit-reports/tree/master/sources/KIKCICO
PepperSec-POA-DPOS,PepperSec,POA-DPOS,https://github.com/peppersec/public-audit-reports/blob/master/reports_pdf/POA-DPOS-audit-report.pdf,https://github.com/poanetwork/posdao-contracts/tree/fdaa685de851378b35741bdab986414dfd9042b1
PepperSec-POA-Network-Bridge,PepperSec,POA-Network-Bridge,https://github.com/peppersec/public-audit-reports/blob/master/reports_pdf/POA-Network-Bridge-audit-report.pdf,https://github.com/poanetwork/poa-bridge-contracts/tree/2bf70c7e9fd42968aec2dc352017618907834401
PepperSec-POA-Network-Wizard,PepperSec,POA-Network-Wizard,https://github.com/peppersec/public-audit-reports/blob/master/reports_pdf/POA-Network-Wizard-audit-report.pdf,https://github.com/poanetwork/auth-os-applications/tree/2840b97dea33c8cf455a67b2b9c7229e2cda1843
Solidity_Finance-RevomonVR Smart Contract,Solidity_Finance,RevomonVR Smart Contract,https://solidity.finance/audits/RevomonVR/,https://github.com/RevomonVR/Contracts/tree/9d0da49342a1a87b6cafebd4945612c2cfb8669d
Solidity_Finance-Wattbit Smart Contract,Solidity_Finance,Wattbit Smart Contract,https://solidity.finance/audits/Wattbit/,https://rinkeby.etherscan.io/address/0x36a21e0F3ef268de1b17eC7F37a7482c2cE32388#code
Solidity_Finance-OKLG - Smart Contract,Solidity_Finance,OKLG - Smart Contract,https://solidity.finance/audits/OKLG/,https://github.com/moontography/contracts/commit/e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca
Chainsulting-1inch,Chainsulting,1inch	project-1,https://github.com/chainsulting/Smart-Contract-Security-Audits/tree/master/1inch_Exchange,"https://github.com/OpenZeppelin/openzeppelin-_x000D_
contracts/tree/v4.3.2/contracts/token/ERC1155/IERC1155.sol _x000D_
"
Chainsulting-ApeCoin,Chainsulting,ApeCoin,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/ApeCoin/01_Certificate_ApeCoin_APE.pdf,https://etherscan.io/address/0x4d224452801aced8b2f0aebe155379bb5d594381#code
Chainsulting-Curate-project,Chainsulting,Curate-project1,https://github.com/chainsulting/Smart-Contract-Security-Audits/tree/master/Curate,https://bscscan.com/address/0xd52669712f253cd6b2fe8a8638f66ed726cb770c#code#F0
Chainsulting-Curate-project2,Chainsulting,Curate-project2,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Curate/02_Smart_Contract_Audit_Curate_NEW_XCUR_BSC.pdf,https://bscscan.com/address/0xd52669712f253cd6b2fe8a8638f66ed726cb770c#code#F0
Chainsulting-DIA-project1,Chainsulting,DIA-project1,https://github.com/chainsulting/Smart-Contract-Security-Audits/tree/master/DIA%20Token,https://raw.githubusercontent.com/chainsulting/Smart-Contract-Security-Audits/master/DIA%20Token/yield.sol
Chainsulting-DSLA Protocol-project1,Chainsulting,DSLA Protocol-project1,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Stacktical/02_Smart%20Contract%20Audit_Stacktical_DSLA_Protocol.pdf,https://github.com/smartcontractkit/chainlink/blob/develop/evm-contracts/src/v0.6/ChainlinkClient.sol
Chainsulting-FIN,Chainsulting,FIN,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Finom%20AG/Smart%20Contract%20Audit%20Finom%20AG.pdf,https://github.com/OpenZeppelin/zeppelin-solidity/tree/master/contracts/math
*/Hacken-Mafagafo,Chainsulting,Furucombo-project2,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Furucombo/02_Smart%20Contract%20Audit_Furucombo_Trevi.pdf,https://github.com/boringcrypto/BoringSolidity/tree/master/contracts
Chainsulting-Global Rockstar,Chainsulting,Global Rockstar,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Global%20Rockstar/02_Smart_Contract_Audit_Global_Rockstar.pdf,https://github.com/OpenZeppelin/openzeppelin-contracts-upgradeable/blob/master/contracts/access/AccessControlUpgradeable.sol
Chainsulting-GSPI Club-project1,Chainsulting,GSPI Club-project1,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Shopping.io/02_Smart%20Contract%20Audit%20Shopping_GSPI_Club.pdf,https://github.com/OpenZeppelin/openzeppelin-contracts/blob/v2.0.1/contracts/math/SafeMath.sol
Chainsulting-GSPI Club-project2,Chainsulting,GSPI Club-project2,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Shopping.io/02_Smart%20Contract%20Audit%20Shopping_GSPI_Staking.pdf,https://github.com/OpenZeppelin/openzeppelin-contracts/blob/v3.2.0/contracts/token/ERC20/IERC20.sol
Chainsulting-GSPI Club-project3,Chainsulting,GSPI Club-project3,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Shopping.io/02_Smart%20Contract%20Audit%20Shopping_SPI_Staking_v2.pdf,https://github.com/OpenZeppelin/openzeppelin-contracts/blob/master/contracts/math/SafeMath.sol
Chainsulting-MakiSwap,Chainsulting,MakiSwap,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/MakiSwap/02_Smart%20Contract%20Audit_MakiSwap.pdf,https://github.com/OpenZeppelin/openzeppelin-contracts/blob/v3.2.0/contracts/access/Ownable.sol
*/Hacken-Crodex,Chainsulting,Nexxo,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Nexxo/2020/02_Smart%20Contract%20Audit%20Nexxo.pdf,https://github.com/OpenZeppelin/openzeppelin-contracts/blob/master/contracts/math/SafeMath.sol
Chainsulting-NOM,Chainsulting,NOM,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Finom%20AG/Smart%20Contract%20Audit%20Finom%20AG.pdf,https://etherscan.io/address/0xef6efb3fc5b9aba75af7250989db7974fd6361ba#code
Chainsulting-Oiler Network-project2,Chainsulting,Oiler Network-project2,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Oiler/02_Smart%20Contract%20Audit_Staking_Oiler.pdf,https://etherscan.io/address/0xe546f8f17aff17c05dac9f9b4f9957f725fab087#code
Chainsulting-Shopping-project1,Chainsulting,Shopping-project1,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Shopping.io/02_Smart%20Contract%20Audit%20Shopping_GSPI_Club.pdf,https://github.com/OpenZeppelin/openzeppelin-contracts/blob/v2.0.1/contracts/math/SafeMath.sol
Chainsulting-Shopping-project2,Chainsulting,Shopping-project2,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Shopping.io/02_Smart%20Contract%20Audit%20Shopping_GSPI_Staking.pdf,https://github.com/OpenZeppelin/openzeppelin-contracts/blob/v3.2.0/contracts/token/ERC20/IERC20.sol
Chainsulting-SPICE,Chainsulting,SPICE,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/SCIFI%20Finance/02_Smart%20Contract%20Audit_Scifi_SPICE.pdf,https://github.com/SetProtocol/set-v2
Chainsulting-SWAPP Protocol-project1,Chainsulting,SWAPP Protocol-project1,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Swapp.ee/02_Smart%20Contract%20Audit_Swapp.ee_Staking.pdf,https://github.com/OpenZeppelin/openzeppelin-contracts/blob/v3.3.0/contracts/math/SafeMath.sol
Chainsulting-SWAPP Protocol-project2,Chainsulting,SWAPP Protocol-project2,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Swapp.ee/02_Smart%20Contract%20Audit_Swapp_Pool.pdf,https://github.com/OpenZeppelin/openzeppelin-contracts/blob/v4.2.0/contracts/
Chainsulting-Touch Social,Chainsulting,Touch Social,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Touch%20Social/02_Smart%20Contract%20Audit%20TOUCH.pdf,https://etherscan.io/address/0x5e0af01930c8dc676a6dc7133bd86370a0be3953#cod
